GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9BYE0	HES7	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BYE0	HES7	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BYN7	ZNF341	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BYN7	ZNF341	GO:0001216	DNA-binding transcription activator activity	F
UniProtKB	Q9BYU1	PBX4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BYU1	PBX4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BYU1	PBX4	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9BYV9	BACH2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BYV9	BACH2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BYV9	BACH2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9BYV9	BACH2	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9BYV9	BACH2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9BZE0	GLIS2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZE0	GLIS2	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9BZE0	GLIS2	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9BZE3	BARHL1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZE3	BARHL1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZE3	BARHL1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZE3	BARHL1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9BZI1	IRX2	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZI1	IRX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZI1	IRX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZI1	IRX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZM3	GSX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZM3	GSX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZM3	GSX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZM3	GSX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZM3	GSX2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9BZS1	FOXP3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZS1	FOXP3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZS1	FOXP3	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZS1	FOXP3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9BZS1	FOXP3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9BZS1	FOXP3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9BZS1	FOXP3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9BZS1	FOXP3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9C009	FOXQ1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C009	FOXQ1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C009	FOXQ1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9C009	FOXQ1	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9C056	NKX6-2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C056	NKX6-2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C056	NKX6-2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C056	NKX6-2	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9C056	NKX6-2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9C056	NKX6-2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9C0A1	ZFHX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0A1	ZFHX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0A1	ZFHX2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0D4	ZNF518B	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0F3	ZNF436	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0F3	ZNF436	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0J9	BHLHE41	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0J9	BHLHE41	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0J9	BHLHE41	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0J9	BHLHE41	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0J9	BHLHE41	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0J9	BHLHE41	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0J9	BHLHE41	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9C0K0	BCL11B	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9C0K0	BCL11B	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9GZN2	TGIF2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9GZN2	TGIF2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9GZN2	TGIF2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9GZU2	PEG3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9GZU2	PEG3	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9GZW5	SCAND2P	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9GZX5	ZNF350	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9GZX5	ZNF350	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9GZZ0	HOXD1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9GZZ0	HOXD1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9GZZ0	HOXD1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9GZZ0	HOXD1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H0M5	ZNF700	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H116	GZF1	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9H116	GZF1	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9H116	GZF1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H161	ALX4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H161	ALX4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H161	ALX4	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H161	ALX4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H161	ALX4	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H161	ALX4	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H161	ALX4	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H165	BCL11A	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9H165	BCL11A	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H165-1	BCL11A	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9H175	CSRNP2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H175	CSRNP2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H175	CSRNP2	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H175	CSRNP2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H175	CSRNP2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H2A3	NEUROG2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2A3	NEUROG2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2C1	LHX5	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2C1	LHX5	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2C1	LHX5	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2P0	ADNP	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2P0	ADNP	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2P0	ADNP	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2S9	IKZF4	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H2S9	IKZF4	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H2W2	MIXL1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2W2	MIXL1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2W2	MIXL1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2W2	MIXL1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H2W2	MIXL1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H2W2	MIXL1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H2W2	MIXL1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H2W2	MIXL1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H2W2	MIXL1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H2W2	MIXL1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H2Z4	NKX2-4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2Z4	NKX2-4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H2Z4	NKX2-4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H334	FOXP1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H334	FOXP1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H334	FOXP1	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9H334	FOXP1	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H3D4	TP63	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H3D4	TP63	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H3D4	TP63	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H3D4	TP63	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H3D4	TP63	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H3D4	TP63	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H3D4	TP63	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H4I2	ZHX3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H4I2	ZHX3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H4I2	ZHX3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H4S2	GSX1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H4S2	GSX1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H4S2	GSX1	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H4S2	GSX1	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H4T2	ZSCAN16	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H4W6	EBF3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H4W6	EBF3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H4W6	EBF3	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H582	ZNF644	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H582	ZNF644	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H5H4	ZNF768	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H5J0	ZBTB3	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H5V7	IKZF5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9H5V7	IKZF5	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H609	ZNF576	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H6I2	SOX17	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H6I2	SOX17	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H6I2	SOX17	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H6I2	SOX17	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H6I2	SOX17	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H6I2	SOX17	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H6I2	SOX17	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H707	ZNF552	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H7R0	ZNF442	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H7R5	ZNF665	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H7X3	ZNF696	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H8G1	ZNF430	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H8N7	ZNF395	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9H8N7	ZNF395	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H930	SP140L	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H9D4	ZNF408	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H9S0	NANOG	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H9S0	NANOG	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9H9S0	NANOG	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9H9S0	NANOG	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9H9S0	NANOG	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9HAH1	ZNF556	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9HAH1	ZNF556	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9HAK2	EBF2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9HAK2	EBF2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9HAK2	EBF2	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9HAK2	EBF2	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9HAP2	MLXIP	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9HAP2	MLXIP	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9HAP2	MLXIP	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9HAP2	MLXIP	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	Q9HAZ2	PRDM16	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	F
UniProtKB	Q9HAZ2	PRDM16	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	F
UniProtKB	Q9HB58	SP110	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
